Antecedents,Consequents,Confidence,Lift
"ROUND SNACK BOXES SET OF4 WOODLAND, BLUE SPOT CERAMIC DRAWER KNOB","WHITE SPOT BLUE CERAMIC DRAWER KNOB, RED STRIPE CERAMIC DRAWER KNOB, WHITE SPOT RED CERAMIC DRAWER KNOB",0.7142857142857143,36.269841269841265
"BLUE STRIPE CERAMIC DRAWER KNOB, RED SPOT CERAMIC DRAWER KNOB, WHITE SPOT BLUE CERAMIC DRAWER KNOB, WHITE SPOT RED CERAMIC DRAWER KNOB",RED STRIPE CERAMIC DRAWER KNOB,0.8333333333333334,18.134920634920636
"BLUE STRIPE CERAMIC DRAWER KNOB, RED SPOT CERAMIC DRAWER KNOB, RED STRIPE CERAMIC DRAWER KNOB, WHITE SPOT RED CERAMIC DRAWER KNOB",WHITE SPOT BLUE CERAMIC DRAWER KNOB,0.8333333333333334,23.802083333333336
"BLUE STRIPE CERAMIC DRAWER KNOB, WHITE SPOT BLUE CERAMIC DRAWER KNOB, RED STRIPE CERAMIC DRAWER KNOB, WHITE SPOT RED CERAMIC DRAWER KNOB",RED SPOT CERAMIC DRAWER KNOB,0.7142857142857143,23.316326530612248
"RED SPOT CERAMIC DRAWER KNOB, WHITE SPOT BLUE CERAMIC DRAWER KNOB, WHITE SPOT RED CERAMIC DRAWER KNOB, RED STRIPE CERAMIC DRAWER KNOB",BLUE STRIPE CERAMIC DRAWER KNOB,0.7142857142857143,25.10989010989011
"RED SPOT CERAMIC DRAWER KNOB, WHITE SPOT BLUE CERAMIC DRAWER KNOB, BLUE STRIPE CERAMIC DRAWER KNOB, RED STRIPE CERAMIC DRAWER KNOB",WHITE SPOT RED CERAMIC DRAWER KNOB,1.0,19.041666666666668
"BLUE STRIPE CERAMIC DRAWER KNOB, RED SPOT CERAMIC DRAWER KNOB, WHITE SPOT RED CERAMIC DRAWER KNOB","RED STRIPE CERAMIC DRAWER KNOB, WHITE SPOT BLUE CERAMIC DRAWER KNOB",0.7142857142857143,36.269841269841265
"RED SPOT CERAMIC DRAWER KNOB, WHITE SPOT BLUE CERAMIC DRAWER KNOB, BLUE STRIPE CERAMIC DRAWER KNOB","RED STRIPE CERAMIC DRAWER KNOB, WHITE SPOT RED CERAMIC DRAWER KNOB",0.8333333333333334,25.388888888888893
"RED SPOT CERAMIC DRAWER KNOB, RED STRIPE CERAMIC DRAWER KNOB, BLUE STRIPE CERAMIC DRAWER KNOB","WHITE SPOT BLUE CERAMIC DRAWER KNOB, WHITE SPOT RED CERAMIC DRAWER KNOB",0.8333333333333334,29.294871794871796
"WHITE SPOT BLUE CERAMIC DRAWER KNOB, RED STRIPE CERAMIC DRAWER KNOB, BLUE STRIPE CERAMIC DRAWER KNOB","RED SPOT CERAMIC DRAWER KNOB, WHITE SPOT RED CERAMIC DRAWER KNOB",0.7142857142857143,27.202380952380953
"RED SPOT CERAMIC DRAWER KNOB, RED STRIPE CERAMIC DRAWER KNOB, WHITE SPOT BLUE CERAMIC DRAWER KNOB","BLUE STRIPE CERAMIC DRAWER KNOB, WHITE SPOT RED CERAMIC DRAWER KNOB",0.7142857142857143,29.675324675324674
"RED SPOT CERAMIC DRAWER KNOB, BLUE STRIPE CERAMIC DRAWER KNOB","WHITE SPOT BLUE CERAMIC DRAWER KNOB, RED STRIPE CERAMIC DRAWER KNOB, WHITE SPOT RED CERAMIC DRAWER KNOB",0.7142857142857143,36.269841269841265
"CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND, ROUND SNACK BOXES SET OF 4 FRUITS",WOODLAND CHARLOTTE BAG,1.0,7.879310344827586
"CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG APPLES DESIGN, WOODLAND CHARLOTTE BAG, ROUND SNACK BOXES SET OF 4 FRUITS",ROUND SNACK BOXES SET OF4 WOODLAND,1.0,4.080357142857143
"WOODLAND CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",ROUND SNACK BOXES SET OF 4 FRUITS,1.0,6.347222222222222
"CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG APPLES DESIGN, ROUND SNACK BOXES SET OF 4 FRUITS","ROUND SNACK BOXES SET OF4 WOODLAND, WOODLAND CHARLOTTE BAG",1.0,15.758620689655173
"CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND","ROUND SNACK BOXES SET OF 4 FRUITS, WOODLAND CHARLOTTE BAG",1.0,21.761904761904763
"CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG APPLES DESIGN, WOODLAND CHARLOTTE BAG","ROUND SNACK BOXES SET OF 4 FRUITS, ROUND SNACK BOXES SET OF4 WOODLAND",0.7142857142857143,5.440476190476191
"CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG APPLES DESIGN","ROUND SNACK BOXES SET OF 4 FRUITS, ROUND SNACK BOXES SET OF4 WOODLAND, WOODLAND CHARLOTTE BAG",0.7142857142857143,18.134920634920633
"ROUND SNACK BOXES SET OF 4 FRUITS, CHARLOTTE BAG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND, JUMBO BAG APPLES",WOODLAND CHARLOTTE BAG,0.7142857142857143,5.62807881773399
"ROUND SNACK BOXES SET OF 4 FRUITS, CHARLOTTE BAG APPLES DESIGN, WOODLAND CHARLOTTE BAG, JUMBO BAG APPLES",ROUND SNACK BOXES SET OF4 WOODLAND,1.0,4.080357142857143
"ROUND SNACK BOXES SET OF4 WOODLAND, CHARLOTTE BAG APPLES DESIGN, WOODLAND CHARLOTTE BAG, JUMBO BAG APPLES",ROUND SNACK BOXES SET OF 4 FRUITS,1.0,6.347222222222222
"WOODLAND CHARLOTTE BAG, ROUND SNACK BOXES SET OF 4 FRUITS, JUMBO BAG APPLES, ROUND SNACK BOXES SET OF4 WOODLAND",CHARLOTTE BAG APPLES DESIGN,1.0,15.233333333333334
"ROUND SNACK BOXES SET OF 4 FRUITS, CHARLOTTE BAG APPLES DESIGN, JUMBO BAG APPLES","ROUND SNACK BOXES SET OF4 WOODLAND, WOODLAND CHARLOTTE BAG",0.7142857142857143,11.25615763546798
"CHARLOTTE BAG APPLES DESIGN, WOODLAND CHARLOTTE BAG, JUMBO BAG APPLES","ROUND SNACK BOXES SET OF 4 FRUITS, ROUND SNACK BOXES SET OF4 WOODLAND",0.7142857142857143,5.440476190476191
"ROUND SNACK BOXES SET OF 4 FRUITS, JUMBO BAG APPLES, WOODLAND CHARLOTTE BAG","ROUND SNACK BOXES SET OF4 WOODLAND, CHARLOTTE BAG APPLES DESIGN",0.8333333333333334,21.15740740740741
"ROUND SNACK BOXES SET OF4 WOODLAND, JUMBO BAG APPLES, WOODLAND CHARLOTTE BAG","ROUND SNACK BOXES SET OF 4 FRUITS, CHARLOTTE BAG APPLES DESIGN",1.0,30.46666666666667
"COFFEE MUG APPLES DESIGN, LUNCH BOX WITH CUTLERY RETROSPOT, ROUND SNACK BOXES SET OF4 WOODLAND, ROUND SNACK BOXES SET OF 4 FRUITS",PACK OF 20 NAPKINS RED APPLES,1.0,16.925925925925924
"COFFEE MUG APPLES DESIGN, LUNCH BOX WITH CUTLERY RETROSPOT, PACK OF 20 NAPKINS RED APPLES, ROUND SNACK BOXES SET OF 4 FRUITS",ROUND SNACK BOXES SET OF4 WOODLAND,1.0,4.080357142857143
"COFFEE MUG APPLES DESIGN, LUNCH BOX WITH CUTLERY RETROSPOT, ROUND SNACK BOXES SET OF4 WOODLAND, PACK OF 20 NAPKINS RED APPLES",ROUND SNACK BOXES SET OF 4 FRUITS,1.0,6.347222222222222
"COFFEE MUG APPLES DESIGN, ROUND SNACK BOXES SET OF 4 FRUITS, ROUND SNACK BOXES SET OF4 WOODLAND, PACK OF 20 NAPKINS RED APPLES",LUNCH BOX WITH CUTLERY RETROSPOT,0.8333333333333334,13.132183908045977
"LUNCH BOX WITH CUTLERY RETROSPOT, ROUND SNACK BOXES SET OF4 WOODLAND, PACK OF 20 NAPKINS RED APPLES, ROUND SNACK BOXES SET OF 4 FRUITS",COFFEE MUG APPLES DESIGN,0.7142857142857143,11.658163265306124
"COFFEE MUG APPLES DESIGN, LUNCH BOX WITH CUTLERY RETROSPOT, ROUND SNACK BOXES SET OF 4 FRUITS","ROUND SNACK BOXES SET OF4 WOODLAND, PACK OF 20 NAPKINS RED APPLES",1.0,26.88235294117647
"COFFEE MUG APPLES DESIGN, LUNCH BOX WITH CUTLERY RETROSPOT, ROUND SNACK BOXES SET OF4 WOODLAND","ROUND SNACK BOXES SET OF 4 FRUITS, PACK OF 20 NAPKINS RED APPLES",0.8333333333333334,31.736111111111114
"COFFEE MUG APPLES DESIGN, LUNCH BOX WITH CUTLERY RETROSPOT, PACK OF 20 NAPKINS RED APPLES","ROUND SNACK BOXES SET OF 4 FRUITS, ROUND SNACK BOXES SET OF4 WOODLAND",1.0,7.616666666666667
"COFFEE MUG APPLES DESIGN, ROUND SNACK BOXES SET OF 4 FRUITS, PACK OF 20 NAPKINS RED APPLES","LUNCH BOX WITH CUTLERY RETROSPOT, ROUND SNACK BOXES SET OF4 WOODLAND",0.7142857142857143,20.401785714285715
"LUNCH BOX WITH CUTLERY RETROSPOT, PACK OF 20 NAPKINS RED APPLES, ROUND SNACK BOXES SET OF 4 FRUITS","COFFEE MUG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",0.7142857142857143,21.761904761904763
"COFFEE MUG APPLES DESIGN, LUNCH BOX WITH CUTLERY RETROSPOT","ROUND SNACK BOXES SET OF 4 FRUITS, ROUND SNACK BOXES SET OF4 WOODLAND, PACK OF 20 NAPKINS RED APPLES",0.7142857142857143,29.675324675324674
"COFFEE MUG APPLES DESIGN, SET OF 2 TEA TOWELS APPLE AND PEARS, ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY LUNCH BOX",SPACEBOY BIRTHDAY CARD,0.7142857142857143,14.837662337662337
"COFFEE MUG APPLES DESIGN, SET OF 2 TEA TOWELS APPLE AND PEARS, SPACEBOY BIRTHDAY CARD, SPACEBOY LUNCH BOX",ROUND SNACK BOXES SET OF4 WOODLAND,1.0,4.080357142857143
"SET OF 2 TEA TOWELS APPLE AND PEARS, ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY BIRTHDAY CARD, SPACEBOY LUNCH BOX",COFFEE MUG APPLES DESIGN,1.0,16.321428571428573
"COFFEE MUG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY BIRTHDAY CARD, SPACEBOY LUNCH BOX",SET OF 2 TEA TOWELS APPLE AND PEARS,1.0,20.772727272727273
"COFFEE MUG APPLES DESIGN, SET OF 2 TEA TOWELS APPLE AND PEARS, ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY BIRTHDAY CARD",SPACEBOY LUNCH BOX,1.0,9.72340425531915
"COFFEE MUG APPLES DESIGN, SET OF 2 TEA TOWELS APPLE AND PEARS, SPACEBOY LUNCH BOX","ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY BIRTHDAY CARD",0.7142857142857143,27.202380952380953
"SET OF 2 TEA TOWELS APPLE AND PEARS, SPACEBOY BIRTHDAY CARD, SPACEBOY LUNCH BOX","COFFEE MUG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",1.0,30.46666666666667
"COFFEE MUG APPLES DESIGN, SPACEBOY BIRTHDAY CARD, SPACEBOY LUNCH BOX","SET OF 2 TEA TOWELS APPLE AND PEARS, ROUND SNACK BOXES SET OF4 WOODLAND",1.0,32.642857142857146
"COFFEE MUG APPLES DESIGN, SET OF 2 TEA TOWELS APPLE AND PEARS, SPACEBOY BIRTHDAY CARD","ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY LUNCH BOX",1.0,14.28125
"SET OF 2 TEA TOWELS APPLE AND PEARS, ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY BIRTHDAY CARD","COFFEE MUG APPLES DESIGN, SPACEBOY LUNCH BOX",1.0,45.7
"COFFEE MUG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY BIRTHDAY CARD","SET OF 2 TEA TOWELS APPLE AND PEARS, SPACEBOY LUNCH BOX",1.0,57.125
"SET OF 2 TEA TOWELS APPLE AND PEARS, SPACEBOY BIRTHDAY CARD","COFFEE MUG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY LUNCH BOX",0.8333333333333334,47.60416666666667
"COFFEE MUG APPLES DESIGN, SPACEBOY BIRTHDAY CARD","SET OF 2 TEA TOWELS APPLE AND PEARS, ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY LUNCH BOX",0.8333333333333334,47.60416666666667
"ROUND SNACK BOXES SET OF4 WOODLAND, REGENCY CAKESTAND 3 TIER, RED  HARMONICA IN BOX, SPACEBOY LUNCH BOX",GUMBALL COAT RACK,1.0,13.848484848484848
"GUMBALL COAT RACK, REGENCY CAKESTAND 3 TIER, RED  HARMONICA IN BOX, SPACEBOY LUNCH BOX",ROUND SNACK BOXES SET OF4 WOODLAND,0.8333333333333334,3.4002976190476195
"ROUND SNACK BOXES SET OF4 WOODLAND, REGENCY CAKESTAND 3 TIER, GUMBALL COAT RACK, SPACEBOY LUNCH BOX",RED  HARMONICA IN BOX,1.0,21.761904761904763
"ROUND SNACK BOXES SET OF4 WOODLAND, REGENCY CAKESTAND 3 TIER, RED  HARMONICA IN BOX, GUMBALL COAT RACK",SPACEBOY LUNCH BOX,0.8333333333333334,8.102836879432624
"GUMBALL COAT RACK, ROUND SNACK BOXES SET OF4 WOODLAND, RED  HARMONICA IN BOX, SPACEBOY LUNCH BOX",REGENCY CAKESTAND 3 TIER,1.0,7.253968253968254
"REGENCY CAKESTAND 3 TIER, RED  HARMONICA IN BOX, SPACEBOY LUNCH BOX","ROUND SNACK BOXES SET OF4 WOODLAND, GUMBALL COAT RACK",0.8333333333333334,23.802083333333336
"REGENCY CAKESTAND 3 TIER, GUMBALL COAT RACK, SPACEBOY LUNCH BOX","ROUND SNACK BOXES SET OF4 WOODLAND, RED  HARMONICA IN BOX",0.7142857142857143,25.10989010989011
"ROUND SNACK BOXES SET OF4 WOODLAND, REGENCY CAKESTAND 3 TIER, RED  HARMONICA IN BOX","GUMBALL COAT RACK, SPACEBOY LUNCH BOX",0.8333333333333334,34.621212121212125
"REGENCY CAKESTAND 3 TIER, RED  HARMONICA IN BOX, GUMBALL COAT RACK","ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY LUNCH BOX",0.7142857142857143,10.200892857142858
"ROUND SNACK BOXES SET OF4 WOODLAND, REGENCY CAKESTAND 3 TIER, GUMBALL COAT RACK","RED  HARMONICA IN BOX, SPACEBOY LUNCH BOX",0.7142857142857143,40.80357142857143
"ROUND SNACK BOXES SET OF4 WOODLAND, RED  HARMONICA IN BOX, SPACEBOY LUNCH BOX","REGENCY CAKESTAND 3 TIER, GUMBALL COAT RACK",0.8333333333333334,31.736111111111114
"GUMBALL COAT RACK, RED  HARMONICA IN BOX, SPACEBOY LUNCH BOX","ROUND SNACK BOXES SET OF4 WOODLAND, REGENCY CAKESTAND 3 TIER",0.7142857142857143,18.134920634920633
"ROUND SNACK BOXES SET OF4 WOODLAND, GUMBALL COAT RACK, SPACEBOY LUNCH BOX","REGENCY CAKESTAND 3 TIER, RED  HARMONICA IN BOX",0.7142857142857143,46.632653061224495
"ROUND SNACK BOXES SET OF4 WOODLAND, RED  HARMONICA IN BOX, GUMBALL COAT RACK","REGENCY CAKESTAND 3 TIER, SPACEBOY LUNCH BOX",0.8333333333333334,31.736111111111114
"REGENCY CAKESTAND 3 TIER, RED  HARMONICA IN BOX","ROUND SNACK BOXES SET OF4 WOODLAND, GUMBALL COAT RACK, SPACEBOY LUNCH BOX",0.7142857142857143,46.632653061224495
"RED RETROSPOT CHARLOTTE BAG, JUMBO BAG PINK POLKADOT, WOODLAND CHARLOTTE BAG, JUMBO BAG RED RETROSPOT",JUMBO BAG WOODLAND ANIMALS,1.0,9.934782608695652
"RED RETROSPOT CHARLOTTE BAG, JUMBO BAG WOODLAND ANIMALS, JUMBO BAG PINK POLKADOT, WOODLAND CHARLOTTE BAG",JUMBO BAG RED RETROSPOT,1.0,12.694444444444445
"RED RETROSPOT CHARLOTTE BAG, JUMBO BAG WOODLAND ANIMALS, JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT",WOODLAND CHARLOTTE BAG,1.0,7.879310344827586
"RED RETROSPOT CHARLOTTE BAG, JUMBO BAG PINK POLKADOT, WOODLAND CHARLOTTE BAG","JUMBO BAG WOODLAND ANIMALS, JUMBO BAG RED RETROSPOT",1.0,20.772727272727273
"RED RETROSPOT CHARLOTTE BAG, JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT","JUMBO BAG WOODLAND ANIMALS, WOODLAND CHARLOTTE BAG",1.0,20.772727272727273
"JUMBO BAG WOODLAND ANIMALS, JUMBO BAG PINK POLKADOT, RED RETROSPOT CHARLOTTE BAG","WOODLAND CHARLOTTE BAG, JUMBO BAG RED RETROSPOT",1.0,41.54545454545455
"JUMBO BAG PINK POLKADOT, RED RETROSPOT CHARLOTTE BAG","JUMBO BAG WOODLAND ANIMALS, WOODLAND CHARLOTTE BAG, JUMBO BAG RED RETROSPOT",1.0,41.54545454545455
"LUNCH BAG WOODLAND, RED RETROSPOT CUP, ROUND SNACK BOXES SET OF4 WOODLAND, RED RETROSPOT MINI CASES",JUMBO BAG WOODLAND ANIMALS,1.0,9.934782608695652
"LUNCH BAG WOODLAND, JUMBO BAG WOODLAND ANIMALS, ROUND SNACK BOXES SET OF4 WOODLAND, RED RETROSPOT MINI CASES",RED RETROSPOT CUP,0.8333333333333334,11.901041666666668
"LUNCH BAG WOODLAND, JUMBO BAG WOODLAND ANIMALS, RED RETROSPOT CUP, RED RETROSPOT MINI CASES",ROUND SNACK BOXES SET OF4 WOODLAND,1.0,4.080357142857143
"RED RETROSPOT CUP, JUMBO BAG WOODLAND ANIMALS, ROUND SNACK BOXES SET OF4 WOODLAND, RED RETROSPOT MINI CASES",LUNCH BAG WOODLAND,1.0,12.694444444444445
"LUNCH BAG WOODLAND, JUMBO BAG WOODLAND ANIMALS, RED RETROSPOT CUP, ROUND SNACK BOXES SET OF4 WOODLAND",RED RETROSPOT MINI CASES,0.8333333333333334,12.694444444444446
"LUNCH BAG WOODLAND, ROUND SNACK BOXES SET OF4 WOODLAND, RED RETROSPOT MINI CASES","RED RETROSPOT CUP, JUMBO BAG WOODLAND ANIMALS",0.8333333333333334,38.083333333333336
"LUNCH BAG WOODLAND, RED RETROSPOT CUP, RED RETROSPOT MINI CASES","JUMBO BAG WOODLAND ANIMALS, ROUND SNACK BOXES SET OF4 WOODLAND",1.0,26.88235294117647
"LUNCH BAG WOODLAND, JUMBO BAG WOODLAND ANIMALS, RED RETROSPOT MINI CASES","RED RETROSPOT CUP, ROUND SNACK BOXES SET OF4 WOODLAND",0.7142857142857143,19.201680672268907
"RED RETROSPOT CUP, ROUND SNACK BOXES SET OF4 WOODLAND, RED RETROSPOT MINI CASES","LUNCH BAG WOODLAND, JUMBO BAG WOODLAND ANIMALS",0.8333333333333334,31.736111111111114
"JUMBO BAG WOODLAND ANIMALS, ROUND SNACK BOXES SET OF4 WOODLAND, RED RETROSPOT MINI CASES","LUNCH BAG WOODLAND, RED RETROSPOT CUP",0.8333333333333334,42.31481481481482
"RED RETROSPOT CUP, JUMBO BAG WOODLAND ANIMALS, RED RETROSPOT MINI CASES","LUNCH BAG WOODLAND, ROUND SNACK BOXES SET OF4 WOODLAND",1.0,26.88235294117647
"LUNCH BAG WOODLAND, JUMBO BAG WOODLAND ANIMALS, RED RETROSPOT CUP","ROUND SNACK BOXES SET OF4 WOODLAND, RED RETROSPOT MINI CASES",0.8333333333333334,22.401960784313726
"RED RETROSPOT CUP, JUMBO BAG WOODLAND ANIMALS, ROUND SNACK BOXES SET OF4 WOODLAND","LUNCH BAG WOODLAND, RED RETROSPOT MINI CASES",0.7142857142857143,46.632653061224495
"LUNCH BAG WOODLAND, RED RETROSPOT MINI CASES","RED RETROSPOT CUP, JUMBO BAG WOODLAND ANIMALS, ROUND SNACK BOXES SET OF4 WOODLAND",0.7142857142857143,46.632653061224495
"WOODLAND  STICKERS, RED RETROSPOT CUP, ROUND SNACK BOXES SET OF4 WOODLAND, LUNCH BAG WOODLAND",JUMBO BAG WOODLAND ANIMALS,0.8333333333333334,8.278985507246377
"WOODLAND  STICKERS, JUMBO BAG WOODLAND ANIMALS, ROUND SNACK BOXES SET OF4 WOODLAND, LUNCH BAG WOODLAND",RED RETROSPOT CUP,0.8333333333333334,11.901041666666668
"WOODLAND  STICKERS, JUMBO BAG WOODLAND ANIMALS, RED RETROSPOT CUP, LUNCH BAG WOODLAND",ROUND SNACK BOXES SET OF4 WOODLAND,1.0,4.080357142857143
"WOODLAND  STICKERS, JUMBO BAG WOODLAND ANIMALS, RED RETROSPOT CUP, ROUND SNACK BOXES SET OF4 WOODLAND",LUNCH BAG WOODLAND,1.0,12.694444444444445
"LUNCH BAG WOODLAND, JUMBO BAG WOODLAND ANIMALS, RED RETROSPOT CUP, ROUND SNACK BOXES SET OF4 WOODLAND",WOODLAND  STICKERS,0.8333333333333334,22.401960784313726
"WOODLAND  STICKERS, ROUND SNACK BOXES SET OF4 WOODLAND, LUNCH BAG WOODLAND","RED RETROSPOT CUP, JUMBO BAG WOODLAND ANIMALS",0.7142857142857143,32.642857142857146
"WOODLAND  STICKERS, RED RETROSPOT CUP, LUNCH BAG WOODLAND","JUMBO BAG WOODLAND ANIMALS, ROUND SNACK BOXES SET OF4 WOODLAND",0.8333333333333334,22.401960784313726
"WOODLAND  STICKERS, JUMBO BAG WOODLAND ANIMALS, LUNCH BAG WOODLAND","RED RETROSPOT CUP, ROUND SNACK BOXES SET OF4 WOODLAND",0.7142857142857143,19.201680672268907
"WOODLAND  STICKERS, RED RETROSPOT CUP, ROUND SNACK BOXES SET OF4 WOODLAND","LUNCH BAG WOODLAND, JUMBO BAG WOODLAND ANIMALS",0.8333333333333334,31.736111111111114
"WOODLAND  STICKERS, JUMBO BAG WOODLAND ANIMALS, ROUND SNACK BOXES SET OF4 WOODLAND","LUNCH BAG WOODLAND, RED RETROSPOT CUP",0.7142857142857143,36.269841269841265
"WOODLAND  STICKERS, JUMBO BAG WOODLAND ANIMALS, RED RETROSPOT CUP","LUNCH BAG WOODLAND, ROUND SNACK BOXES SET OF4 WOODLAND",1.0,26.88235294117647
"LUNCH BAG WOODLAND, JUMBO BAG WOODLAND ANIMALS, RED RETROSPOT CUP","WOODLAND  STICKERS, ROUND SNACK BOXES SET OF4 WOODLAND",0.8333333333333334,31.736111111111114
"RED RETROSPOT CUP, JUMBO BAG WOODLAND ANIMALS, ROUND SNACK BOXES SET OF4 WOODLAND","WOODLAND  STICKERS, LUNCH BAG WOODLAND",0.7142857142857143,40.80357142857143
"WOODLAND  STICKERS, RED RETROSPOT CUP","LUNCH BAG WOODLAND, JUMBO BAG WOODLAND ANIMALS, ROUND SNACK BOXES SET OF4 WOODLAND",0.8333333333333334,42.31481481481482
"LUNCH BAG WOODLAND, JUMBO BAG WOODLAND ANIMALS, ROUND SNACK BOXES SET OF4 WOODLAND, RED RETROSPOT MINI CASES",WOODLAND CHARLOTTE BAG,0.8333333333333334,6.566091954022989
"LUNCH BAG WOODLAND, ROUND SNACK BOXES SET OF4 WOODLAND, WOODLAND CHARLOTTE BAG, RED RETROSPOT MINI CASES",JUMBO BAG WOODLAND ANIMALS,1.0,9.934782608695652
"LUNCH BAG WOODLAND, JUMBO BAG WOODLAND ANIMALS, WOODLAND CHARLOTTE BAG, RED RETROSPOT MINI CASES",ROUND SNACK BOXES SET OF4 WOODLAND,0.8333333333333334,3.4002976190476195
"JUMBO BAG WOODLAND ANIMALS, ROUND SNACK BOXES SET OF4 WOODLAND, WOODLAND CHARLOTTE BAG, RED RETROSPOT MINI CASES",LUNCH BAG WOODLAND,1.0,12.694444444444445
"LUNCH BAG WOODLAND, JUMBO BAG WOODLAND ANIMALS, ROUND SNACK BOXES SET OF4 WOODLAND, WOODLAND CHARLOTTE BAG",RED RETROSPOT MINI CASES,0.8333333333333334,12.694444444444446
"LUNCH BAG WOODLAND, ROUND SNACK BOXES SET OF4 WOODLAND, RED RETROSPOT MINI CASES","JUMBO BAG WOODLAND ANIMALS, WOODLAND CHARLOTTE BAG",0.8333333333333334,17.310606060606062
"LUNCH BAG WOODLAND, JUMBO BAG WOODLAND ANIMALS, RED RETROSPOT MINI CASES","ROUND SNACK BOXES SET OF4 WOODLAND, WOODLAND CHARLOTTE BAG",0.7142857142857143,11.25615763546798
"LUNCH BAG WOODLAND, WOODLAND CHARLOTTE BAG, RED RETROSPOT MINI CASES","JUMBO BAG WOODLAND ANIMALS, ROUND SNACK BOXES SET OF4 WOODLAND",0.8333333333333334,22.401960784313726
"JUMBO BAG WOODLAND ANIMALS, ROUND SNACK BOXES SET OF4 WOODLAND, RED RETROSPOT MINI CASES","LUNCH BAG WOODLAND, WOODLAND CHARLOTTE BAG",0.8333333333333334,25.388888888888893
"LUNCH BAG WOODLAND, RED RETROSPOT MINI CASES","JUMBO BAG WOODLAND ANIMALS, ROUND SNACK BOXES SET OF4 WOODLAND, WOODLAND CHARLOTTE BAG",0.7142857142857143,36.269841269841265
"LUNCH BAG WOODLAND, JUMBO BAG WOODLAND ANIMALS, WOODLAND PARTY BAG + STICKER SET, RED RETROSPOT MINI CASES",WOODLAND CHARLOTTE BAG,1.0,7.879310344827586
"LUNCH BAG WOODLAND, WOODLAND PARTY BAG + STICKER SET, WOODLAND CHARLOTTE BAG, RED RETROSPOT MINI CASES",JUMBO BAG WOODLAND ANIMALS,1.0,9.934782608695652
"LUNCH BAG WOODLAND, JUMBO BAG WOODLAND ANIMALS, WOODLAND CHARLOTTE BAG, RED RETROSPOT MINI CASES",WOODLAND PARTY BAG + STICKER SET,0.8333333333333334,12.28494623655914
"JUMBO BAG WOODLAND ANIMALS, WOODLAND PARTY BAG + STICKER SET, WOODLAND CHARLOTTE BAG, RED RETROSPOT MINI CASES",LUNCH BAG WOODLAND,0.8333333333333334,10.578703703703704
"LUNCH BAG WOODLAND, JUMBO BAG WOODLAND ANIMALS, WOODLAND PARTY BAG + STICKER SET, WOODLAND CHARLOTTE BAG",RED RETROSPOT MINI CASES,1.0,15.233333333333334
"LUNCH BAG WOODLAND, WOODLAND PARTY BAG + STICKER SET, RED RETROSPOT MINI CASES","JUMBO BAG WOODLAND ANIMALS, WOODLAND CHARLOTTE BAG",1.0,20.772727272727273
"LUNCH BAG WOODLAND, JUMBO BAG WOODLAND ANIMALS, RED RETROSPOT MINI CASES","WOODLAND PARTY BAG + STICKER SET, WOODLAND CHARLOTTE BAG",0.7142857142857143,40.80357142857143
"LUNCH BAG WOODLAND, WOODLAND CHARLOTTE BAG, RED RETROSPOT MINI CASES","JUMBO BAG WOODLAND ANIMALS, WOODLAND PARTY BAG + STICKER SET",0.8333333333333334,34.621212121212125
"JUMBO BAG WOODLAND ANIMALS, WOODLAND PARTY BAG + STICKER SET, RED RETROSPOT MINI CASES","LUNCH BAG WOODLAND, WOODLAND CHARLOTTE BAG",0.8333333333333334,25.388888888888893
"WOODLAND PARTY BAG + STICKER SET, WOODLAND CHARLOTTE BAG, RED RETROSPOT MINI CASES","LUNCH BAG WOODLAND, JUMBO BAG WOODLAND ANIMALS",0.8333333333333334,31.736111111111114
